image,cls,conf,x1,y1,x2,y2
000000000257.jpg,0,1.0,570.980192,327.79008,585.7302080000001,370.03008
000000000257.jpg,0,1.0,125.189728,325.45012799999995,135.319712,362.48011199999996
000000000257.jpg,0,1.0,316.720128,334.13015999999993,336.89011200000004,408.93
000000000257.jpg,0,1.0,77.650304,326.41008,97.950336,374.58000000000004
000000000257.jpg,0,1.0,138.109792,325.590192,153.659808,364.040208
000000000257.jpg,0,1.0,225.17004799999998,327.33,240.38003200000003,396.87
000000000257.jpg,9,1.0,227.37014399999998,296.50003200000003,238.67017599999997,307.89004800000004
000000000257.jpg,9,1.0,27.5800224,303.10020000000003,33.2700256,310.2102
000000000257.jpg,9,1.0,28.930000000000003,276.6,34.75,288.36
000000000257.jpg,24,1.0,208.46966400000002,340.870152,219.769696,360.450168
000000000257.jpg,26,1.0,306.740192,360.15996,319.25020800000004,373.92996
000000000257.jpg,0,1.0,190.829952,330.599952,211.459968,370.36996800000003
000000000257.jpg,7,1.0,519.96,323.80992,640.0003200000001,480.0
000000000257.jpg,7,1.0,55.23967999999999,301.10999999999996,196.46975999999998,360.95016
000000000257.jpg,7,1.0,473.609984,320.43012,498.39001600000006,334.38012
000000000257.jpg,9,1.0,89.930112,177.969888,104.96012800000001,192.61987200000002
000000000257.jpg,26,1.0,93.12975999999999,344.24016,99.00976,356.72016
000000000257.jpg,0,1.0,537.15968,328.859928,551.23968,368.679912
000000000257.jpg,9,1.0,301.98012800000004,260.82007200000004,309.070112,275.000088
000000000257.jpg,9,1.0,295.59987839999997,261.400152,301.9898816,273.600168
000000000257.jpg,9,1.0,55.4,299.1700008,60.279999999999994,303.4699992
000000000257.jpg,26,1.0,208.910208,341.47996800000004,220.12019199999997,370.529952
000000000257.jpg,26,1.0,472.59975999999995,340.8798408,478.73976,345.47983919999996
000000000260.jpg,5,1.0,2.259999999999998,93.77013600000002,68.4,251.630118
000000000260.jpg,0,1.0,261.0,139.8801465,312.75,309.3801435
000000000260.jpg,0,1.0,17.29,142.1600976,40.96,170.0100864
000000000260.jpg,2,1.0,238.42999999999998,175.2500412,271.58,190.9800288
000000000260.jpg,28,1.0,332.28000000000003,232.1601075,375.73,293.8799925
000000000260.jpg,28,1.0,373.94,222.9899535,402.28999999999996,292.7098305
000000000260.jpg,28,1.0,334.72,205.56989099999998,395.49999999999994,245.52989100000002
000000000263.jpg,20,1.0,156.41021849999998,169.33024000000003,591.0002955,632.8304
000000000263.jpg,20,1.0,1.659823499999995,13.299839999999996,388.98999449999997,605.0899200000001
000000000283.jpg,39,1.0,63.18029000000001,42.58015999999998,145.58013400000002,354.32992
000000000283.jpg,56,1.0,0.2299644000000019,142.60992000000002,59.7900164,228.96
000000000283.jpg,56,1.0,148.65017799999998,67.01984000000002,428.000214,356.0496
000000000283.jpg,60,1.0,0.0,210.82016000000004,424.65988799999997,630.96032
000000000283.jpg,40,1.0,164.760098,156.23968000000002,253.020118,370.45984000000004
000000000294.jpg,0,1.0,27.69984000000001,69.82987199999998,392.60992,427.0
000000000294.jpg,44,1.0,415.56995200000006,349.85002430000003,430.87996799999996,373.4000137
000000000294.jpg,68,1.0,507.59999999999997,312.8097385,639.05984,422.1998795
000000000294.jpg,42,1.0,608.509952,251.82980444999998,616.179968,292.57982355
000000000294.jpg,43,1.0,445.72988799999996,329.04995759999997,463.059872,363.7199664
000000000294.jpg,43,1.0,454.369888,320.6900235,470.259872,365.86021850000003
000000000294.jpg,44,1.0,401.48998400000005,323.2899411,424.590016,348.6099309
000000000294.jpg,44,1.0,383.890016,341.85993625,419.46998399999995,381.89993975
000000000294.jpg,44,1.0,402.190272,111.6701075,416.66028800000004,226.3302825
000000000294.jpg,44,1.0,420.95027200000004,114.400132,434.38028799999995,217.67008199999998
000000000294.jpg,44,1.0,328.98988799999995,256.4798985,347.159872,323.4100135
000000000294.jpg,43,1.0,461.60015999999996,335.52013915,477.88016,368.80013485
000000000294.jpg,43,1.0,466.520032,325.2398366,480.310048,357.73983139999996
000000000294.jpg,43,1.0,469.28016,335.37982695,484.60015999999996,368.56981105
000000000294.jpg,74,1.0,0.14998400000000078,0.0,53.869983999999995,53.959990000000005
000000000294.jpg,44,1.0,403.99011200000007,367.62012035,436.180128,388.73010365
000000000294.jpg,44,1.0,392.560096,299.36007115,409.100064,331.71006085
000000000294.jpg,44,1.0,388.560128,387.14981935000003,403.29011199999997,410.11981465
000000000294.jpg,44,1.0,401.36,355.24010934999995,422.96,380.38011865
000000000294.jpg,44,1.0,623.2299616,50.48995315,628.0199584000001,73.05993484999999
000000000307.jpg,16,1.0,406.30048,197.82000000000005,577.94016,365.58
000000000307.jpg,2,1.0,384.000064,49.379808000000004,432.220096,65.949792
000000000307.jpg,29,1.0,351.64,366.73992,421.75008,473.52984000000004
000000000308.jpg,0,1.0,134.68,28.64999100000001,268.39968000000005,424.09002899999996
000000000308.jpg,0,1.0,0.0,47.30985600000002,185.08032,426.0
000000000308.jpg,0,1.0,45.739839999999994,15.340046999999988,208.71008,281.230077
000000000308.jpg,0,1.0,111.18019199999999,78.759945,145.690208,166.55982300000002
000000000308.jpg,0,1.0,381.08992,23.469830999999985,556.8902400000001,419.439813
000000000308.jpg,40,1.0,364.50012799999996,223.930095,388.950112,283.710249
000000000308.jpg,40,1.0,146.339936,156.05019000000001,195.999904,255.360162
000000000308.jpg,40,1.0,235.400288,149.479992,260.250272,208.060104
000000000308.jpg,0,1.0,-6.400000000184036e-05,236.449809,119.660096,421.209843
000000000308.jpg,40,1.0,0.029951999999999757,170.459853,67.580032,297.64002300000004
000000000308.jpg,0,1.0,345.79996800000004,73.100109,395.68995200000006,249.38018699999998
000000000308.jpg,74,1.0,436.2402880000001,237.86994390000004,449.330272,250.9599441
000000000308.jpg,25,1.0,276.23968,63.14022899999999,363.84992000000005,137.700027
000000000309.jpg,77,1.0,153.1803,213.24990000000003,287.7501,426.2697
000000000309.jpg,77,1.0,273.70980000000003,214.37969999999999,391.0098,355.9599
000000000309.jpg,16,1.0,420.1497,71.45009999999999,512.9798999999999,195.0999
000000000309.jpg,77,1.0,73.1001,235.3299,194.5203,493.34970000000004
000000000312.jpg,20,1.0,2.8800000000000026,185.18990000000002,229.32992,392.45997000000006
000000000312.jpg,20,1.0,225.82976000000002,193.9799085,434.67967999999996,374.9198775
000000000312.jpg,20,1.0,322.22015999999996,294.569793,403.13023999999996,375.739931
000000000312.jpg,20,1.0,491.40991999999994,176.26987,640.0,375.67972399999996
000000000312.jpg,20,1.0,469.93996799999996,230.670097,513.949952,372.399937
000000000312.jpg,20,1.0,419.33984000000004,249.43994949999998,567.06016,372.0901485
000000000315.jpg,25,1.0,13.470080000000006,95.2199325,225.58016000000003,227.90975550000002
000000000315.jpg,25,1.0,142.00992,116.7701955,295.54015999999996,206.01020649999998
000000000315.jpg,25,1.0,202.90976,111.75017,331.30976,182.860188
000000000315.jpg,25,1.0,280.63008,131.29983125,348.44,172.88984475
000000000315.jpg,25,1.0,281.03968000000003,114.62018645,370.18976000000004,135.19018555
000000000315.jpg,25,1.0,375.26003199999997,134.41996295,425.010048,159.13997505
000000000315.jpg,25,1.0,423.91014400000006,42.74013800000001,462.130176,132.609974
000000000315.jpg,25,1.0,0.0,96.66020350000001,159.53024,357.45002650000004
000000000315.jpg,25,1.0,-0.00012800000000368073,137.2200795,78.680192,247.55986850000002
000000000315.jpg,25,1.0,130.49984,117.06994950000002,254.27967999999998,220.6998605
000000000315.jpg,25,1.0,227.25983999999997,130.179917,316.52,197.92005099999997
000000000315.jpg,0,1.0,338.69024,139.269893,400.53024,331.89984100000004
000000000315.jpg,0,1.0,493.479968,148.66004999999998,542.569952,333.370002
000000000315.jpg,0,1.0,124.4896,219.590301,209.77983999999998,392.690123
000000000315.jpg,0,1.0,532.23008,186.9497805,578.5500800000001,243.0298255
000000000315.jpg,0,1.0,542.179936,159.8301138,566.399904,202.4401022
000000000315.jpg,0,1.0,575.4099520000001,195.2600545,625.599968,242.7599615
000000000315.jpg,0,1.0,546.969888,139.88014005000002,560.859872,174.01012195
000000000315.jpg,25,1.0,325.7798399999999,130.6999176,409.77984,170.5699324
000000000315.jpg,26,1.0,93.060288,388.4599621,152.83027199999998,421.6999479
000000000315.jpg,56,1.0,203.41983999999997,275.39002050000005,495.12991999999997,405.89018749999997
000000000315.jpg,0,1.0,216.269696,220.78013649999997,267.489664,244.11013549999998
000000000315.jpg,0,1.0,300.729952,182.05006225,327.159968,215.34004975000002
000000000315.jpg,0,1.0,587.2797216,155.77004835,593.0697183999999,168.72006165
000000000315.jpg,0,1.0,183.79008,369.109902,302.78016,427.0
000000000315.jpg,0,1.0,325.409952,172.6300366,340.559968,209.0900294
000000000315.jpg,56,1.0,208.08032,249.07998849999998,292.95008,295.4901915
000000000315.jpg,56,1.0,16.630079999999996,249.30010700000003,156.08032,358.63004099999995
000000000315.jpg,56,1.0,3.3298559999999977,401.49001654999995,104.25017600000001,421.45000345
000000000315.jpg,56,1.0,222.0,265.39012885,294.91008,295.23012715000004
000000000315.jpg,56,1.0,0.0,323.200143,63.340031999999994,407.600109
000000000315.jpg,56,1.0,222.20979200000002,245.04012014999998,282.519808,264.58010985
000000000315.jpg,56,1.0,233.04992,290.7399019,309.72,309.90989609999997
000000000315.jpg,56,1.0,211.049824,223.8000513,274.269856,248.9000507
000000000315.jpg,0,1.0,623.02976,162.54995435,630.54976,188.54994165
000000000315.jpg,25,1.0,464.18016,106.25993210000001,530.7702400000001,138.6399399
000000000315.jpg,26,1.0,102.670112,358.5701756,144.06012800000002,370.34017439999997
000000000315.jpg,26,1.0,116.309728,327.06000950000004,180.039712,389.2299285
000000000321.jpg,52,1.0,363.67040000000003,199.72008,612.14016,440.28024
000000000321.jpg,52,1.0,370.45024,62.11992000000002,605.36032,304.93992000000003
000000000321.jpg,48,1.0,78.54975999999999,43.64016000000001,294.22976,422.65008
000000000322.jpg,0,1.0,71.66016,110.47992800000003,277.96032,386.269936
000000000322.jpg,29,1.0,282.10992,205.97976035,325.34992,218.72977165
000000000326.jpg,0,1.0,152.56992,90.68006850000002,517.24,426.45023750000007
000000000326.jpg,40,1.0,231.68992000000003,34.86988750000001,478.58975999999996,298.9800625
000000000328.jpg,67,1.0,434.749728,283.15005185,469.75971200000004,301.79003215
000000000328.jpg,0,1.0,44.809599999999996,68.08991600000002,268.60992,424.99978
000000000328.jpg,0,1.0,197.90976,90.5200235,403.04,479.8599465
000000000328.jpg,0,1.0,336.87039999999996,58.479818500000015,586.78016,484.5200275
000000000328.jpg,13,1.0,0.6003199999999964,104.75976,588.27008,479.499798
000000000328.jpg,73,1.0,245.6496,220.9500491,332.08992,258.3700429
000000000328.jpg,2,1.0,350.46016,77.3101595,451.48032,142.92003449999999
000000000328.jpg,27,1.0,462.059712,177.54017445000002,480.36972799999995,221.35018955
000000000328.jpg,27,1.0,315.370176,171.710065,337.87014400000004,229.690291
000000000328.jpg,24,1.0,12.029759999999996,171.3602275,131.48,250.99011649999997
000000000328.jpg,24,1.0,49.450239999999994,160.8501761,134.73023999999998,208.6901719
000000000332.jpg,41,1.0,88.44991999999999,0.0,262.11008,71.94
000000000332.jpg,41,1.0,587.380256,0.0,640.0002240000001,149.4
000000000332.jpg,45,1.0,3.2396799999999715,37.74983999999999,640.0,474.60984
000000000332.jpg,51,1.0,168.28,80.19024,478.8700799999999,330.92015999999995
000000000332.jpg,41,1.0,393.6096,0.039888000000001256,514.14976,52.750128
000000000332.jpg,42,1.0,0.0,325.40015999999997,24.940032,471.27023999999994
000000000332.jpg,51,1.0,59.789760000000015,262.95024,167.83008,378.3
000000000338.jpg,72,1.0,217.5904,149.73984000000002,313.37023999999997,327.0
000000000338.jpg,74,1.0,458.17008,88.68993735,481.41008,113.29992465000001
000000000338.jpg,0,1.0,326.99968000000007,142.070055,417.45984,325.770153
000000000338.jpg,0,1.0,439.349792,173.72005799999997,496.2598079999999,327.0
000000000338.jpg,69,1.0,24.250239999999998,243.95982150000003,163.13024,322.5899145
000000000338.jpg,26,1.0,465.150176,231.65007,490.8101439999999,270.990132
000000000349.jpg,6,1.0,0.0003200000000092018,130.52016,539.33024,388.30992000000003
000000000349.jpg,58,1.0,396.4,280.26984,459.28,358.63991999999996
000000000349.jpg,58,1.0,454.920032,270.70008,505.510048,333.33000000000004
000000000349.jpg,58,1.0,498.329792,284.910072,527.039808,324.830088
000000000357.jpg,34,1.0,539.08992,121.40005799999999,543.08992,148.64003
000000000357.jpg,35,1.0,566.960032,186.4399111,575.870048,193.1299169
000000000357.jpg,35,1.0,76.74028799999999,97.1600167,83.710272,106.3700153
000000000357.jpg,35,1.0,279.47992,25.029953400000004,284.93992,29.7499586
000000000357.jpg,0,1.0,372.18972799999995,25.029997000000005,389.439712,52.659971
000000000357.jpg,0,1.0,271.099936,18.399963,298.119904,55.560024999999996
000000000357.jpg,0,1.0,209.34032000000002,22.609869999999997,231.54032,53.619934
000000000357.jpg,0,1.0,74.61980799999999,79.120048,93.14979199999999,127.19994799999999
000000000357.jpg,0,1.0,530.8297600000001,136.209997,559.86976,190.800031
000000000357.jpg,0,1.0,567.6100799999999,160.019848,594.37008,198.049948
000000000357.jpg,0,1.0,592.3703360000001,154.710131,619.550304,201.310029
000000000357.jpg,0,1.0,556.029728,23.959965800000003,569.919712,33.629966200000005
000000000357.jpg,0,1.0,545.1897280000001,21.040051999999996,554.839712,47.200052
000000000357.jpg,0,1.0,596.84992,8.210010800000001,605.80992,18.3600036
000000000357.jpg,0,1.0,265.329728,6.4299754,283.019712,33.7700094
000000000357.jpg,0,1.0,568.150112,29.270097000000003,580.020128,53.010079
000000000357.jpg,0,1.0,580.99008,32.189989,587.7100800000001,56.110039
000000000359.jpg,9,1.0,153.87,100.439794,219.23999999999998,134.68991
000000000359.jpg,9,1.0,243.76,99.9399846,294.76000000000005,122.33999139999999
000000000359.jpg,9,1.0,278.48,293.480115,282.94,297.590109
000000000359.jpg,2,1.0,0.0,290.11006599999996,123.72,327.690142
000000000360.jpg,0,1.0,261.02,138.75988125,313.12,175.70986875000003
000000000360.jpg,0,1.0,97.99,273.39013125,124.59,294.80011875
000000000360.jpg,31,1.0,240.44999999999996,155.01,292.63999999999993,196.5
000000000368.jpg,32,1.0,207.190248,238.220192,254.63023199999998,287.930208
000000000368.jpg,0,1.0,165.30983999999998,107.61984000000001,394.92983999999996,379.93984
000000000368.jpg,0,1.0,157.79999999999998,81.30016,211.53984,190.8304
000000000368.jpg,0,1.0,64.14,198.369952,121.16016,233.999968
000000000368.jpg,0,1.0,135.57,148.46976,175.10999999999999,230.91968000000003
000000000368.jpg,0,1.0,270.709848,71.75008,307.76983199999995,153.8
000000000368.jpg,0,1.0,424.640208,138.6304,468.750192,237.34016
000000000368.jpg,0,1.0,285.14976,122.08,361.72992000000005,360.30976000000004
000000000368.jpg,0,1.0,362.619768,137.29984000000002,399.799752,235.37984
000000000368.jpg,0,1.0,80.88000000000001,136.64992,109.92,202.90976
000000000368.jpg,0,1.0,65.02991999999999,138.05023999999997,83.86992,201.81023999999996
000000000368.jpg,0,1.0,214.14,120.25990399999999,234.06,149.91993599999998
000000000368.jpg,0,1.0,2.39999999990248e-05,137.82016000000002,18.760008000000003,230.76992
000000000370.jpg,0,1.0,90.80999999999997,24.50015999999998,480.00024,640.0003200000001
000000000370.jpg,50,1.0,242.44992,257.0502399999999,480.0,501.00032
000000000382.jpg,0,1.0,507.709792,363.06023999999996,561.179808,444.34007999999994
000000000382.jpg,30,1.0,492.71008,432.709848,570.44,457.769832
000000000382.jpg,24,1.0,517.710272,365.610048,534.9002879999999,388.660032
000000000384.jpg,57,1.0,-0.00022299999999403353,419.70016,182.49985499999997,637.9702399999999
000000000384.jpg,74,1.0,205.87021040000002,275.860032,234.13019759999997,303.930048
000000000384.jpg,73,1.0,154.6601559,542.4002879999999,196.81014410000003,559.970272
000000000384.jpg,73,1.0,107.9798335,536.750112,149.0098265,560.860128
000000000384.jpg,64,1.0,100.97986350000001,464.680032,113.01985649999999,474.31004799999994
000000000384.jpg,65,1.0,365.0301049,496.98015999999996,386.2800871,504.10015999999996
000000000384.jpg,73,1.0,116.039834,522.139904,161.05996599999997,543.239936
000000000384.jpg,65,1.0,155.3797992,530.4699519999999,186.5898088,537.099968
000000000384.jpg,65,1.0,148.13009150000002,544.1997984,158.51007249999998,549.8098016
000000000384.jpg,73,1.0,160.389851,509.790208,192.629853,526.440192
000000000384.jpg,63,1.0,123.39015930000001,468.86032,162.46016070000002,488.18032000000005
000000000387.jpg,63,1.0,249.16992,50.699760000000005,624.54016,327.90984
000000000387.jpg,63,1.0,152.37983999999997,50.29008,623.24,362.67024
000000000387.jpg,67,1.0,332.50016000000005,111.88031999999998,542.50016,205.63008
000000000389.jpg,27,1.0,306.65024,300.72984,372.08,479.99976
000000000389.jpg,0,1.0,0.00032000000000032003,256.72008,141.30016,478.92024
000000000389.jpg,0,1.0,467.34016,292.19016,565.05024,480.00024
000000000389.jpg,0,1.0,91.30015999999999,249.63023999999996,182.99999999999997,420.25008
000000000389.jpg,0,1.0,566.9401600000001,270.66984,640.0,395.55
000000000389.jpg,0,1.0,41.339968,172.709928,55.409983999999994,217.02991199999997
000000000389.jpg,0,1.0,170.840192,285.240048,218.83020799999997,332.59003199999995
000000000389.jpg,0,1.0,429.70012800000006,257.18999999999994,473.03011200000003,305.37
000000000389.jpg,0,1.0,394.45984000000004,242.34016800000003,427.01984000000004,269.020152
000000000389.jpg,0,1.0,562.50016,371.80992,639.73984,479.83968000000004
000000000389.jpg,24,1.0,385.90015999999997,266.44992,463.03040000000004,480.0
000000000389.jpg,0,1.0,140.9904,84.04968000000001,509.06015999999994,473.64984
000000000389.jpg,0,1.0,517.460288,269.93987999999996,525.870272,279.56988
000000000389.jpg,0,1.0,516.91008,269.97,590.70976,415.95
000000000394.jpg,16,1.0,0.0,16.1698095,625.80992,588.5601085
000000000394.jpg,29,1.0,235.34976000000003,185.4498035,590.8198400000001,477.43998250000004
000000000395.jpg,67,1.0,291.15008,289.290254,310.99008000000003,312.260226
000000000395.jpg,0,1.0,118.61024000000003,138.16006,551.33024,573.4802199999999
000000000395.jpg,0,1.0,-0.00012799999999479894,207.32013,80.81011199999999,486.24039
000000000395.jpg,0,1.0,77.02016,270.91974000000005,159.56992,475.57970000000006
000000000395.jpg,0,1.0,515.21024,200.2798,640.0,580.0
000000000395.jpg,67,1.0,619.050112,305.739808,634.880128,317.32983199999995
000000000395.jpg,0,1.0,108.58022399999999,232.53995099999997,147.440256,279.439969
000000000395.jpg,0,1.0,140.76032,239.81985000000003,222.88,349.30007000000006
000000000395.jpg,0,1.0,412.440096,194.77009,445.380064,300.74014999999997
000000000395.jpg,0,1.0,428.93001599999997,206.73984,472.829984,319.88971999999995
000000000395.jpg,0,1.0,159.799872,332.18978,220.189888,399.16006
000000000395.jpg,0,1.0,54.699712,214.92016,103.089728,341.86012
000000000395.jpg,0,1.0,448.16032,253.08010000000002,518.95008,342.73998000000006
000000000397.jpg,56,1.0,477.94016000000005,0.0,621.41984,98.06016
000000000397.jpg,53,1.0,4.310080000000021,44.220000000000006,635.33024,456.27024
000000000397.jpg,41,1.0,-3.1999999998699735e-05,294.56976,36.749984,366.44976
000000000397.jpg,41,1.0,479.99968,315.42984,630.8598400000001,473.76984
000000000397.jpg,42,1.0,595.23984,404.53008,639.99984,456.63023999999996
000000000397.jpg,60,1.0,1.2499199999999888,349.08984000000004,504.94016,479.99976000000004
000000000397.jpg,0,1.0,3.7401599999999924,-0.00024000000000690136,229.40032000000002,205.32984
000000000400.jpg,16,1.0,417.499863,148.97024,515.119605,227.74016
000000000400.jpg,8,1.0,1.440285000000015,64.71968000000001,638.000319,542.2
000000000404.jpg,8,1.0,54.27005699999999,359.69984,368.459967,446.15999999999997
000000000404.jpg,8,1.0,192.140058,359.96016,391.30017,405.92016
000000000404.jpg,8,1.0,252.28997999999996,354.080128,409.36981199999997,383.69011199999994
000000000404.jpg,8,1.0,263.29015200000003,357.89008,349.06014000000005,374.17008000000004
000000000404.jpg,8,1.0,272.71003440000004,355.56009600000004,297.41002560000004,366.580064
000000000415.jpg,38,1.0,60.129987,399.08972800000004,102.099959,443.499712
000000000415.jpg,0,1.0,-0.00017950000000516164,257.44032,122.9598335,559.06016
000000000419.jpg,0,1.0,124.84,130.16976,170.03999999999996,282.99984
000000000419.jpg,38,1.0,140.800224,118.93000800000002,178.90025599999998,135.34999200000001
000000000419.jpg,32,1.0,124.230144,91.389792,130.77017600000002,98.57980800000001
000000000419.jpg,0,1.0,458.52,228.82992000000002,589.5299200000001,404.94000000000005
000000000419.jpg,2,1.0,434.22,202.49004000000002,448.82,216.86004
000000000419.jpg,2,1.0,529.320288,203.300208,545.690272,214.290192
000000000419.jpg,2,1.0,329.94003200000003,202.720152,363.290048,214.44016799999997
000000000428.jpg,27,1.0,374.55967999999996,200.49012,469.20992,355.01004
000000000428.jpg,0,1.0,226.93984,32.65019999999999,582.85984,355.92012
000000000428.jpg,55,1.0,405.40959999999995,234.7299,580.53984,356.34978
000000000431.jpg,32,1.0,359.09017600000004,194.15983895,371.270144,205.79984705
000000000431.jpg,0,1.0,153.74976,67.12019950000001,311.04,319.5901465
000000000431.jpg,38,1.0,296.7904,158.950068,378.06016,221.039914
000000000436.jpg,0,1.0,7.210108499999999,2.8800000000000026,427.00021350000003,628.46976
000000000436.jpg,54,1.0,219.7198955,237.32032,323.1499705,309.85024
000000000438.jpg,54,1.0,189.41984000000002,272.23008000000004,336.8598400000001,376.63008
000000000438.jpg,54,1.0,37.6304,226.44000000000003,158.29024,303.91008000000005
000000000438.jpg,54,1.0,168.86976,212.10984,315.80992,320.23992
000000000438.jpg,54,1.0,178.85023999999999,142.30007999999998,318.92,248.17032
000000000438.jpg,54,1.0,58.949760000000005,160.37016,180.03008,254.75016
000000000438.jpg,54,1.0,50.56,101.95008,176.16,186.91008
000000000438.jpg,54,1.0,480.0,197.38992,600.81024,312.80976
000000000438.jpg,54,1.0,472.06976,101.97984000000001,594.14976,203.85984
000000000438.jpg,54,1.0,36.579840000000004,322.45008,191.34976,442.16015999999996
000000000438.jpg,54,1.0,478.21984,310.74984,611.4096,455.18999999999994
000000000438.jpg,54,1.0,321.09024,332.28000000000003,491.67008000000004,456.26016
000000000438.jpg,54,1.0,168.30975999999998,362.80992000000003,334.12992,453.81983999999994
000000000438.jpg,54,1.0,310.09984,151.93992000000003,394.99967999999996,341.23992
000000000443.jpg,15,1.0,198.61983999999995,53.279999999999994,571.03008,433.96992
000000000443.jpg,0,1.0,117.57024000000001,1.0797600000000074,637.48,473.52984000000004
000000000443.jpg,0,1.0,488.62976000000003,2.160000000000002,640.0,305.25984
000000000443.jpg,65,1.0,500.59008000000006,194.87016,640.0,347.45016000000004
000000000443.jpg,57,1.0,1.0803200000000146,1.900080000000015,569.93024,472.14024
000000000443.jpg,0,1.0,2.3699199999999987,152.68992,145.77984,464.40000000000003
000000000446.jpg,0,1.0,75.71016000000002,124.17023999999998,358.11,640.0
000000000446.jpg,65,1.0,334.85004000000004,367.080032,379.34004000000004,385.670048
000000000446.jpg,73,1.0,259.67995200000007,402.10976000000005,269.809968,472.31967999999995
000000000446.jpg,73,1.0,70.349832,170.569952,77.569848,186.27996800000003
000000000446.jpg,73,1.0,31.859976,164.28,41.119991999999996,193.16
000000000446.jpg,73,1.0,26.979983999999998,164.21027199999997,35.379984,193.520288
000000000446.jpg,73,1.0,37.3302,164.59024,65.7402,194.79024000000004
000000000446.jpg,73,1.0,12.919919999999998,98.90979200000001,107.17991999999998,144.859808
000000000446.jpg,73,1.0,82.610208,63.579872,96.42019199999999,92.409888
000000000446.jpg,57,1.0,1.659887999999996,495.94016,89.53012799999999,630.24992
000000000446.jpg,58,1.0,415.24992,276.53984,473.66975999999994,361.32
000000000446.jpg,58,1.0,374.40984000000003,221.09024000000002,436.91976,319.79040000000003
000000000446.jpg,58,1.0,426.64007999999995,177.70015999999998,480.0002399999999,281.57024
000000000450.jpg,40,1.0,461.70016000000004,3.230016000000002,559.64,73.179936
000000000450.jpg,41,1.0,562.0198399999999,-0.00024000000000690136,640.0,192.96984
000000000450.jpg,53,1.0,0.0,13.739760000000025,566.41024,471.83976
000000000450.jpg,60,1.0,0.0,1.0800000000000143,640.0,480.0
000000000459.jpg,27,1.0,162.569928,278.98976,224.19993600000004,518.79968
000000000459.jpg,0,1.0,0.00025800000000741896,84.84991999999998,514.8800219999999,632.8102399999999
000000000471.jpg,5,1.0,120.89984000000001,112.26982899999996,580.5299200000001,324.32998499999997
000000000471.jpg,0,1.0,211.029728,155.13977500000001,227.23971199999997,200.119955
000000000472.jpg,4,1.0,394.86016,56.67989600000001,482.0704,88.14
000000000474.jpg,0,1.0,3.369793500000001,42.70000000000002,332.5799205,471.90999999999997
000000000474.jpg,35,1.0,9.859963500000003,234.5,98.2697985,305.80999999999995
000000000486.jpg,72,1.0,391.66016,175.8998745,454.70016,285.75971549999997
000000000486.jpg,69,1.0,392.04992000000004,274.9198935,640.0,426.99978649999997
000000000486.jpg,39,1.0,623.899776,233.26986515000002,639.9197439999999,271.43986485000005
000000000486.jpg,43,1.0,223.64976,192.28023500000003,230.56975999999997,244.240157
000000000486.jpg,39,1.0,498.81996799999996,278.459937,521.869952,303.76993500000003
000000000486.jpg,39,1.0,83.05984000000001,219.1699195,88.17984000000001,248.2499005
000000000486.jpg,43,1.0,235.42024,200.87021535,239.32024,217.40019664999997
000000000486.jpg,45,1.0,252.42976,299.840254,383.81984,388.060162
000000000488.jpg,32,1.0,431.12028799999996,252.620102,439.410272,260.200122
000000000488.jpg,0,1.0,180.76032,210.29988,285.39008,341.32988400000005
000000000488.jpg,0,1.0,112.24032000000001,245.319816,239.24,356.079864
000000000488.jpg,34,1.0,214.909888,225.80014799999998,278.359872,271.730116
000000000488.jpg,35,1.0,218.97011200000003,274.81003200000004,243.12012799999997,295.30003999999997
000000000488.jpg,35,1.0,562.509984,253.32008660000002,573.0100160000001,261.31008540000005
000000000488.jpg,0,1.0,209.300128,197.88988100000003,234.71011199999998,268.63984700000003
000000000488.jpg,0,1.0,546.3202879999999,216.449968,590.450272,265.709948
000000000488.jpg,0,1.0,34.670080000000006,208.01998699999996,125.90976,360.380013
000000000488.jpg,0,1.0,224.36024,181.8601687,228.78024,189.87018329999998
000000000490.jpg,16,1.0,46.0,192.99975750000002,136.0,335.9998125
000000000490.jpg,36,1.0,304.79,136.81973250000004,396.0,388.2099375
000000000491.jpg,77,1.0,134.44000000000003,11.270034500000015,395.63000000000005,308.8701215
000000000491.jpg,77,1.0,287.78999999999996,0.7701364999999927,487.36,156.2200215
000000000491.jpg,77,1.0,0.0,4.880139500000011,91.86999999999999,186.17005250000003
000000000491.jpg,77,1.0,79.46999999999998,0.9100475000000023,292.73,120.92019450000001
000000000502.jpg,21,1.0,226.95999999999998,87.9997895,500.09024,345.7399785
000000000510.jpg,0,1.0,254.04992,130.26984,405.40991999999994,428.64984
000000000510.jpg,13,1.0,42.06976000000001,226.52015999999998,609.44,428.22
000000000510.jpg,9,1.0,15.099999999999998,9.710015999999998,51.78,66.879936
000000000514.jpg,59,1.0,37.39013999999998,225.88991999999996,360.00018,624.27968
000000000520.jpg,14,1.0,300.039808,140.73016800000002,332.04979199999997,160.990152
000000000520.jpg,14,1.0,230.029888,131.18992799999998,264.19987199999997,145.149912
000000000520.jpg,0,1.0,242.019968,307.83988800000003,257.229952,342.109872
000000000520.jpg,14,1.0,449.26016000000004,217.6002,467.82016,235.3902
000000000520.jpg,14,1.0,0.10998399999999853,187.56,23.330016,203.04
000000000520.jpg,14,1.0,444.380128,174.05980799999998,466.350112,190.149792
000000000520.jpg,14,1.0,599.289888,178.810008,618.9398719999999,189.229992
